100,NEM12,202307181224,Microstar,participantA
200,SAMPLE,E1,,E1,,343319800134,kWh,30,
300,20230621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.113,43.934,44.466,45.864,48.795,48.001,56.814,79.214,88.479,92.337,93.990,102.360,94.946,93.499,83.944,76.098,71.243,A,,,20230718122403,
300,20230622,63.043,59.865,42.475,182.529,35.366,33.410,33.558,29.924,35.697,37.247,41.069,47.233,50.367,55.436,60.689,77.864,65.792,65.472,61.474,60.032,52.702,55.230,61.991,62.242,60.176,61.120,59.207,57.105,54.793,55.215,56.509,60.370,62.845,64.135,84.410,89.621,90.419,96.025,91.710,94.626,92.103,81.757,78.470,70.237,65.713,62.529,52.095,44.951,A,,,20230718122403,
300,20230623,40.432,42.128,36.767,33.822,30.480,30.068,30.785,31.595,36.914,37.760,38.635,40.621,51.739,57.015,61.560,58.979,58.921,57.736,61.131,60.728,61.521,62.410,58.940,55.280,59.280,57.801,64.195,56.074,49.930,59.106,52.815,59.694,59.850,67.860,88.754,87.656,97.788,95.279,94.520,92.295,85.534,83.009,82.012,76.641,74.675,68.934,52.361,46.839,A,,,20230718122403,
300,20230624,45.657,38.626,35.687,33.553,32.622,30.632,29.232,31.949,38.699,34.534,36.984,39.224,41.081,45.097,49.718,57.624,63.877,68.582,71.530,73.433,72.844,66.495,71.600,76.511,63.912,62.107,68.649,67.880,70.127,75.441,76.264,70.054,65.804,69.531,85.827,84.104,79.084,80.710,80.730,82.416,80.182,78.035,71.231,64.440,69.440,68.157,50.832,47.729,A,,,20230718122403,
300,20230625,45.540,46.380,41.968,39.416,37.442,33.488,29.149,26.995,33.141,33.751,35.936,38.127,36.655,37.380,42.366,46.285,54.999,54.424,63.498,61.491,65.600,63.162,66.903,64.941,64.521,67.298,63.647,64.890,65.945,64.445,59.503,61.379,65.857,69.211,93.145,103.362,100.441,99.976,101.765,98.316,94.439,88.032,85.044,78.228,66.493,63.039,54.510,49.590,A,,,20230718122403,
300,20230626,44.980,41.848,36.119,37.218,36.662,35.197,33.736,33.368,38.385,40.557,44.610,48.718,58.449,62.326,73.415,82.579,84.136,77.595,73.960,66.660,62.819,60.689,63.589,61.997,66.691,61.052,59.587,57.281,52.810,60.374,58.706,60.131,61.143,82.506,101.515,109.463,112.389,111.234,107.390,114.237,106.572,98.658,95.157,86.900,79.954,64.170,51.464,48.389,A,,,20230718122403,
300,20230627,48.535,42.390,38.235,39.899,39.043,39.114,37.742,36.423,40.182,44.628,47.098,51.427,64.278,77.349,84.984,90.339,79.743,71.977,71.352,60.895,53.845,53.118,63.160,55.305,57.602,56.525,57.730,53.661,54.944,53.585,56.523,56.381,59.668,74.264,90.189,98.897,111.479,124.265,113.879,101.667,96.558,90.128,84.871,81.935,76.658,65.221,52.602,48.029,A,,,20230718122403,
300,20230628,43.282,40.349,38.757,33.888,35.028,31.870,33.513,32.086,39.055,39.386,44.554,49.113,62.922,68.225,74.961,75.147,65.670,61.856,61.336,60.483,54.677,47.754,55.492,46.808,49.174,51.670,49.467,48.037,51.195,50.961,49.989,52.432,56.221,62.568,90.060,91.633,97.785,98.524,98.726,106.744,103.453,96.207,93.349,85.046,75.623,66.070,54.018,50.189,A,,,20230718122403,
300,20230629,44.625,37.483,36.443,38.209,33.958,33.502,32.121,30.724,42.282,40.193,43.147,45.162,54.717,64.601,75.048,75.165,70.618,63.089,62.351,60.238,69.287,58.139,59.096,53.162,51.777,48.212,55.628,48.216,47.610,49.564,47.975,47.443,54.013,60.032,79.523,86.377,85.613,89.234,82.703,89.760,89.080,87.448,78.845,74.282,74.695,65.103,49.564,44.000,A,,,20230718122403,
300,20230630,38.741,37.391,34.759,32.400,33.087,32.073,30.512,32.831,38.157,38.569,40.263,44.943,55.760,72.589,83.093,80.812,68.548,69.710,63.828,58.368,57.396,55.249,60.960,62.207,59.940,53.597,53.112,55.392,55.214,54.697,58.190,54.573,56.869,62.363,83.093,85.931,90.928,100.139,100.969,89.335,82.924,83.291,82.758,77.485,70.496,63.827,55.722,49.066,A,,,20230718122403,
300,20230701,46.690,41.872,40.317,38.981,36.209,35.305,38.219,37.254,39.864,37.759,40.365,41.130,42.884,50.155,54.985,61.298,69.520,63.989,71.846,71.132,70.788,62.512,70.696,61.672,63.575,55.265,55.189,53.848,59.470,59.504,57.956,56.137,60.283,66.451,80.193,82.504,92.416,87.845,97.200,95.858,90.204,83.659,79.714,73.962,66.804,64.569,56.811,51.314,A,,,20230718122403,
300,20230702,46.946,47.043,41.087,39.686,40.186,37.013,37.877,36.188,38.282,38.165,40.454,42.265,42.630,47.721,54.135,58.713,62.469,65.572,68.526,64.006,67.702,70.527,68.535,67.600,66.537,62.042,62.535,64.639,64.815,62.083,62.327,62.159,67.777,71.854,82.270,85.008,101.124,101.530,101.718,96.733,88.496,85.501,78.781,73.173,62.269,55.592,39.878,41.040,A,,,20230718122403,
300,20230703,38.019,34.435,33.500,32.730,30.125,31.298,28.766,32.271,33.790,35.472,37.466,43.601,48.564,51.266,50.586,56.768,61.021,58.487,65.213,68.522,64.879,62.339,56.604,54.543,55.142,53.804,53.581,59.428,60.091,60.171,64.133,66.042,64.022,65.856,84.422,88.320,90.815,88.405,92.198,86.836,87.581,83.716,78.484,71.298,65.144,60.438,54.273,50.027,A,,,20230718122403,
300,20230704,41.482,35.046,38.697,35.465,33.915,28.537,29.059,28.578,33.925,33.944,37.014,40.592,48.685,56.366,55.860,63.859,57.136,53.448,54.840,50.460,47.225,47.606,53.290,52.707,52.599,47.970,50.275,49.115,50.335,54.248,56.063,56.738,57.443,59.071,80.644,89.891,90.397,86.576,91.058,84.655,79.821,78.208,76.900,67.082,65.874,59.828,45.333,44.847,A,,,20230718122403,
300,20230705,38.630,36.691,33.521,33.375,33.327,36.282,35.562,33.817,34.717,36.551,38.615,45.377,49.023,51.029,57.833,69.616,61.913,66.353,60.881,60.010,58.408,54.562,56.773,48.557,50.738,53.468,50.266,52.560,53.109,49.488,49.651,56.217,60.935,65.928,83.617,87.753,92.947,92.382,94.521,94.992,95.847,88.732,85.817,76.967,66.406,60.995,54.352,47.446,A,,,20230718122403,
300,20230706,43.093,38.131,32.716,30.221,28.145,28.009,29.136,31.308,39.544,36.064,38.941,43.933,52.651,57.726,59.141,59.405,60.959,54.069,57.764,48.142,48.581,48.129,50.317,49.516,46.952,47.806,49.780,48.117,47.144,46.541,46.176,48.230,54.096,56.157,76.470,78.230,79.653,80.628,73.955,76.480,74.983,77.486,70.494,63.598,60.561,55.534,46.451,40.950,A,,,20230718122403,
300,20230707,33.391,33.786,33.230,28.596,27.758,27.617,25.774,27.286,32.798,32.731,34.796,39.645,46.773,47.581,50.632,53.718,51.321,51.629,49.721,47.612,48.871,46.722,47.590,48.995,49.868,46.185,51.520,45.800,44.069,45.731,47.334,51.903,51.595,57.175,71.471,73.191,77.480,79.969,74.871,74.106,66.730,64.503,60.614,55.852,55.116,51.743,46.410,43.167,A,,,20230718122403,
300,20230708,40.980,38.120,31.003,27.691,27.266,29.903,27.304,25.862,30.859,32.318,33.898,35.128,34.667,37.387,44.018,44.323,50.093,61.047,50.297,58.769,58.490,57.217,55.309,54.748,54.818,53.418,56.279,59.780,63.014,55.151,57.100,60.973,58.990,63.197,85.835,82.162,80.380,73.710,69.362,72.143,66.795,67.446,59.756,54.971,54.944,50.925,40.221,38.575,A,,,20230718122403,
300,20230709,40.665,36.030,33.343,34.199,36.229,30.589,28.464,28.430,36.427,33.494,36.085,34.621,36.119,34.659,39.154,41.530,44.468,48.398,53.848,66.496,63.072,66.417,63.443,59.422,57.719,57.077,56.130,59.811,52.208,49.022,51.271,54.019,55.189,59.254,77.632,75.241,80.460,80.398,84.305,80.265,71.530,67.457,63.135,60.883,56.999,52.043,39.379,35.688,A,,,20230718122403,
300,20230710,32.485,33.589,30.081,28.583,24.657,24.226,26.268,26.083,29.283,30.132,33.908,36.671,39.127,45.898,44.148,48.419,53.608,51.908,52.694,55.943,55.505,52.009,53.119,51.694,49.515,51.258,48.092,47.117,50.760,52.205,52.350,48.925,52.185,57.041,75.401,81.207,78.134,78.648,73.760,77.722,77.333,73.296,64.568,60.325,54.880,51.205,39.717,34.218,A,,,20230718122403,
300,20230711,33.707,32.295,30.711,26.746,26.697,24.997,25.727,24.415,28.428,29.067,33.617,37.354,43.137,44.595,46.563,51.240,46.299,48.377,52.804,51.337,52.225,52.209,53.282,53.443,47.288,45.240,46.526,43.634,42.598,42.838,46.019,49.638,44.897,46.352,61.730,68.774,74.497,77.951,72.602,72.632,73.251,65.150,55.160,52.087,49.307,46.578,32.575,32.494,A,,,20230718122403,
300,20230712,31.513,31.088,25.842,27.383,28.404,24.829,26.547,26.429,29.030,28.736,34.094,35.130,39.812,42.529,54.262,51.220,49.602,49.325,49.953,48.031,42.856,42.615,45.475,42.618,43.129,40.753,45.810,47.082,48.053,45.898,44.498,46.031,51.489,51.778,65.516,68.137,67.720,69.546,68.871,68.384,61.008,59.192,55.661,50.640,51.611,49.991,38.250,34.284,A,,,20230718122403,
300,20230713,30.905,32.051,29.335,27.927,26.376,25.482,24.637,23.505,29.310,31.286,33.288,39.968,40.105,42.513,45.807,46.430,48.754,50.225,50.741,48.564,47.940,47.815,52.369,48.122,47.941,45.395,43.916,43.797,44.821,42.806,46.531,49.560,49.547,54.029,66.698,64.451,70.671,71.207,69.353,65.868,68.000,65.319,64.421,57.217,53.087,48.101,36.811,33.932,A,,,20230718122403,
300,20230714,33.750,27.971,27.800,26.667,25.609,26.507,24.541,24.447,30.064,30.978,34.221,35.671,41.441,43.281,45.768,45.604,51.776,54.515,53.268,59.922,52.106,48.550,55.974,49.095,49.223,51.559,54.616,49.637,47.118,46.844,46.593,47.827,48.977,51.224,65.471,68.011,76.445,77.262,74.878,74.761,74.596,71.481,69.848,66.498,59.897,55.895,49.310,44.765,A,,,20230718122403,
300,20230715,43.872,40.598,35.199,33.615,32.088,28.174,26.838,29.930,40.498,35.204,35.271,37.198,41.318,42.687,50.353,61.177,61.535,63.259,57.695,65.352,58.895,61.257,61.056,60.371,61.057,61.038,57.304,59.814,57.726,59.715,59.395,62.313,63.037,59.565,66.851,72.175,76.885,77.604,75.885,78.098,83.084,81.440,74.549,71.899,66.757,61.104,48.594,49.644,A,,,20230718122403,
300,20230716,44.033,38.042,39.198,36.980,39.978,43.055,38.055,34.173,40.041,37.524,39.794,41.645,44.369,47.846,53.367,56.561,63.043,69.816,68.561,63.847,70.744,60.762,63.263,60.552,60.257,61.474,61.974,52.585,53.218,56.462,64.211,62.639,67.318,64.082,78.302,89.049,89.373,87.818,86.328,83.872,81.666,80.732,73.533,67.240,57.923,54.946,43.596,40.111,A,,,20230718122403,
300,20230717,37.297,34.002,30.052,32.090,31.361,28.604,28.160,28.058,34.155,35.202,39.568,43.238,48.482,54.559,62.602,62.784,66.456,62.536,60.035,63.464,55.869,50.020,52.720,51.439,50.020,46.048,46.765,47.569,47.627,44.198,44.915,50.314,51.759,55.404,73.949,74.134,85.642,80.426,78.770,82.425,84.663,76.919,72.925,63.400,52.936,50.425,40.477,38.646,A,,,20230718122403,
900
